image_id	run_id	timestamp	frame	lifter	gain	measurementlabel	cartag	id	exposure	zoom	plantbarcode	camera	treatment	imgtype	other	image	image_id	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	y-position	height_above_bound	height_below_bound	above_bound_area	percent_above_bound_area	below_bound_area	percent_below_bound_area	marker_area	marker_major_axis_length	marker_minor_axis_length	marker_eccentricity	estimated_object_count	tip_points	tip_points_r	centroid_r	baseline_r	tip_number	vert_ave_c	hori_ave_c	euc_ave_c	ang_ave_c	vert_ave_b	hori_ave_b	euc_ave_b	ang_ave_b	left_lmk	right_lmk	center_h_lmk	left_lmk_r	right_lmk_r	center_h_lmk_r	top_lmk	bottom_lmk	center_v_lmk	top_lmk_r	bottom_lmk_r	center_v_lmk_r
1911	2	2013-12-23 11:33:51.291	180	none	none	B2_120513	1583	373585	none	z700	Dp1AD000067	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot67001/VIS_SV_180_z700_373585.png	1911	167309.0	1092701.5	0.153115008994	27102.6283205	1386	1418	1418	1235.26369173	1395.32450735	12	True	1262.07128906	1285.61657715	1056.93322754	911.655944824	148.547668457	0.505974754999	280	1311	107	164425	98.2762433581	2884	1.7237566419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1912	2	2013-12-18 12:13:39.205	90	none	none	B2_120513	1407	360970	none	z700	Dp1AA000007	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot61261/VIS_SV_90_z700_360970.png	1912	134282.0	749918.5	0.179062124751	15367.5249567	1171	1008	983	1282.76243279	1522.96017337	11	True	1281.50976562	1480.93054199	868.783874512	704.602783203	73.9458312988	0.585015737487	280	855	153	131044	97.5886567075	3238	2.41134329247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1913	2	2013-12-22 10:52:49.252	90	none	none	B2_120513	2127	370798	none	z700	Dp1AA000017	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot65948/VIS_SV_90_z700_370798.png	1913	215700.0	930061.5	0.231920147216	26752.3450233	997	1438	1396	1203.80000464	1423.84872508	15	True	1212.78076172	1384.0065918	1191.64538574	756.976074219	166.635345459	0.772318067007	280	1280	158	210582	97.6272600834	5118	2.37273991655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1914	2	2013-12-22 07:35:25.908	180	none	none	B2_120513	1634	370176	none	z700	Dp1AA01012	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot65897/VIS_SV_180_z700_370176.png	1914	178590.0	777566.5	0.229678104702	22571.1391768	1181	974	1012	1262.54970043	1468.09814099	14	True	1212.50817871	1419.84570312	893.946838379	673.916015625	115.157348633	0.657028342106	280	941	33	177860	99.5912425108	730	0.408757489221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1915	2	2013-12-19 06:30:24.065	180	none	none	B2_120513	2022	363432	none	z700	Dp2AA000111	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62643/VIS_SV_180_z700_363432.png	1915	28911.0	160385.0	0.180259999377	3673.34051657	632	417	571	1279.58479471	1597.97063401	19	True	1277.92248535	1571.71459961	522.777832031	344.243469238	93.3324279785	0.752590322181	280	417	0	28911	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1916	2	2013-12-27 16:24:18.603	180	none	none	B2_120513	1348	384456	none	z700	Dp2AA01117	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot71602/VIS_SV_180_z700_384456.png	1916	283609.0	1112746.5	0.254872965226	20120.0900662	1055	1486	1452	1293.617357	1200.81363426	18	True	1284.00134277	1128.13647461	1214.83532715	787.511108398	7.72442054749	0.761431694906	280	1452	34	283348	99.9079718909	261	0.0920281091221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1917	2	2013-12-19 06:30:24.065	270	none	none	B2_120513	2022	363434	none	z700	Dp2AA000111	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62643/VIS_SV_270_z700_363434.png	1917	27644.0	140777.5	0.19636660688	3528.84095478	555	446	515	1149.83468384	1579.55143973	14	True	1139.40649414	1562.78979492	460.692199707	300.632476807	112.562728882	0.757731121058	280	446	0	27644	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1918	2	2013-12-18 16:36:40.877	0	none	none	B2_120513	2113	362492	none	z700	Dp2AB000128	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62118/VIS_SV_0_z700_362492.png	1918	30907.0	158366.5	0.195161224123	5702.83714581	546	442	546	1243.09910376	1587.55890251	28	True	1254.24389648	1561.65673828	428.105957031	333.030395508	92.7645111084	0.628368507329	280	442	0	30907	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1919	2	2013-12-19 05:46:37.643	0	none	none	B2_120513	1205	363020	none	z700	Dp2AC000146	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62609/VIS_SV_0_z700_363020.png	1919	26771.0	140504.5	0.190534822728	5936.77480698	409	532	530	1195.9864032	1540.48787867	21	True	1169.0612793	1513.94970703	508.264007568	287.343048096	152.124710083	0.824856529984	280	532	0	26771	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1920	2	2013-12-24 06:26:00.29	90	none	none	B2_120513	2022	374794	none	z700	Dp2AA000111	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot67924/VIS_SV_90_z700_374794.png	1920	66116.0	261841.5	0.25250390026	8804.09576988	583	693	673	1253.98293908	1478.44877186	17	True	1244.37988281	1454.75024414	574.34173584	382.960845947	157.744644165	0.74525264058	280	693	0	66116	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1921	2	2013-12-22 15:08:19.393	180	none	none	B2_120513	1204	371388	none	z700	Dp2AA01118	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot66408/VIS_SV_180_z700_371388.png	1921	155930.0	516037.0	0.302168255377	11533.9346508	801	988	987	1193.64260886	1366.73940871	22	True	1195.35546875	1327.19580078	787.450622559	581.639282227	157.90071106	0.674104620411	280	988	0	155930	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1922	2	2013-12-19 11:31:09.783	270	none	none	B2_120513	2127	365078	none	z700	Dp1AA000017	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62874/VIS_SV_270_z700_365078.png	1922	126768.0	579507.0	0.218751455979	13828.2647338	948	971	931	1292.78999432	1521.63510507	13	True	1284.82885742	1461.03308105	799.99206543	712.705810547	170.094696045	0.454216962817	280	866	105	125317	98.8553893727	1451	1.14461062729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1923	2	2013-12-23 10:57:18.871	90	none	none	B2_120513	1154	373355	none	z700	Dp2AE000194	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot66982/VIS_SV_90_z700_373355.png	1923	105102.0	366475.5	0.286791340758	9951.63889933	693	826	825	1286.63198607	1423.75847272	15	True	1291.2277832	1384.10632324	680.44140625	463.155181885	22.2574100494	0.732591353961	280	826	0	105102	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1924	2	2013-12-26 06:43:37.884	90	none	none	B2_120513	1734	379978	none	z700	Dp2AA01082	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot69998/VIS_SV_90_z700_379978.png	1924	258774.0	917037.5	0.282184752532	19049.696687	887	1366	1354	1181.84248804	1211.25960104	22	True	1169.84533691	1097.69763184	1194.43676758	664.408569336	177.438262939	0.831013257397	280	1366	0	258774	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1925	2	2013-12-22 10:36:27.518	90	none	none	B2_120513	1349	370680	none	z700	Dp2AD000168	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot65938/VIS_SV_90_z700_370680.png	1925	125203.0	502608.0	0.249106659663	12764.8383772	774	1024	1020	1297.10998139	1300.31150212	16	True	1323.38134766	1263.71240234	823.946655273	525.346313477	11.7813892365	0.770369683822	280	1024	0	125203	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1926	2	2013-12-23 09:27:06.377	270	none	none	B2_120513	1570	372782	none	z700	Dp2AD000166	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot66934/VIS_SV_270_z700_372782.png	1926	113320.0	441077.5	0.256916301557	10729.1385933	610	1212	982	1166.23072714	1226.70952171	19	True	1103.4519043	1212.18347168	1063.78112793	431.2137146	159.73651123	0.914157388129	280	1212	0	113320	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1927	2	2013-12-25 06:46:38.384	0	none	none	B2_120513	1390	377471	none	z700	Dp1AA01031	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot68968/VIS_SV_0_z700_377471.png	1927	261511.0	1425138.0	0.183498720826	32268.9548867	1319	1630	1596	1172.25223413	1314.39940959	13	True	1151.38269043	1200.7989502	1263.80200195	936.170227051	161.098815918	0.671773035541	280	1471	159	259513	99.2359786013	1998	0.764021398717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1928	2	2013-12-19 14:37:26.174	90	none	none	B2_120513	1289	365578	none	z700	Dp1AD000074	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot63458/VIS_SV_90_z700_365578.png	1928	78195.0	437737.0	0.178634659624	12838.4537412	813	813	803	1196.99764691	1515.48054223	12	True	1217.74987793	1455.96923828	651.626953125	629.019836426	136.768356323	0.261118853966	280	775	38	77894	99.6150649018	301	0.384935098152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1929	2	2013-12-23 10:31:49.487	180	none	none	B2_120513	1387	373189	none	z700	Dp1AE000082	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot66968/VIS_SV_180_z700_373189.png	1929	262537.0	1661229.5	0.158037766606	36500.5164547	1506	1436	1364	1182.90322507	1389.19256333	10	True	1190.44250488	1295.40905762	1249.13366699	1062.96838379	108.808776855	0.525223238728	280	1292	144	260293	99.1452633343	2244	0.854736665689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930	2	2013-12-19 07:03:12.455	0	none	none	B2_120513	1087	363753	none	z700	Dp2AA01109	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62670/VIS_SV_0_z700_363753.png	1930	79071.0	342450.0	0.230897941305	8770.88911903	746	648	564	1167.53496225	1475.88066421	21	True	1177.23046875	1445.87109375	559.232849121	538.66583252	148.413330078	0.268703985039	280	648	0	79071	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1931	2	2013-12-23 11:03:20.073	90	none	none	B2_120513	1428	373403	none	z700	Dp1AE000087	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot66986/VIS_SV_90_z700_373403.png	1931	159742.0	808631.5	0.197546101036	15481.4877307	919	1256	1207	1145.22532584	1454.12926469	11	True	1105.23474121	1392.87646484	987.171691895	699.93170166	155.862228394	0.70518100924	280	1075	181	151755	95.0000626009	7987	4.99993739906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	2	2013-12-18 11:09:15.315	0	none	none	B2_120513	1430	360332	none	z700	Dp2AB000123	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot61118/VIS_SV_0_z700_360332.png	1932	26299.0	108954.0	0.241377094921	5832.79398954	380	504	495	1161.08661926	1585.46625347	20	True	1187.12536621	1554.83117676	405.663269043	297.073944092	174.755310059	0.680964319185	280	504	0	26299	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	2	2013-12-18 16:09:48.346	180	none	none	B2_120513	1577	362232	none	z700	Dp1AB000038	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62096/VIS_SV_180_z700_362232.png	1933	22495.0	123979.5	0.181441286664	9829.36080408	373	489	362	1173.27077128	1699.79582129	26	True	1173.44152832	1711.80200195	404.824157715	309.471252441	176.950637817	0.644672988373	280	342	147	18140	80.6401422538	4355	19.3598577462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	2	2013-12-21 06:44:06.143	0	none	none	B2_120513	1459	367329	none	z700	Dp2AE000197	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot64839/VIS_SV_0_z700_367329.png	1934	175864.0	770636.0	0.228206312708	14316.8761191	1234	1005	1062	1148.72619183	1300.59738207	19	True	1095.71691895	1261.27746582	1152.99829102	654.666625977	129.248153687	0.823170016498	280	1005	0	175864	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	2	2013-12-22 10:52:49.252	270	none	none	B2_120513	2127	370802	none	z700	Dp1AA000017	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot65948/VIS_SV_270_z700_370802.png	1935	213809.0	858257.0	0.249120018829	25833.612721	949	1275	1261	1296.3022464	1418.62267725	15	True	1291.19213867	1372.9329834	1049.38061523	769.720031738	1.33670425415	0.67969011912	280	1194	81	212298	99.2932944825	1511	0.706705517541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	2	2013-12-19 11:09:21.877	270	none	none	B2_120513	1571	364874	none	z700	Dp2AA000103	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62857/VIS_SV_270_z700_364874.png	1936	118610.0	593082.0	0.199989208912	11678.8179462	863	1055	1053	1147.18617317	1358.59781637	15	True	1132.17443848	1305.01196289	830.185974121	693.376037598	156.475692749	0.549937704678	280	1055	0	118610	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	2	2013-12-21 11:11:28.815	0	none	none	B2_120513	1407	368384	none	z700	Dp1AA000007	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot64926/VIS_SV_0_z700_368384.png	1937	218120.0	1187909.5	0.183616681237	25105.6947776	1377	1206	1116	1256.84204566	1438.27698515	20	True	1268.47924805	1349.97912598	1042.55810547	978.428405762	109.993293762	0.345311499592	280	1142	64	217410	99.6744911058	710	0.325508894187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	2	2013-12-19 11:38:25.58	270	none	none	B2_120513	2050	365150	none	z700	Dp1AA000008	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62880/VIS_SV_270_z700_365150.png	1938	113584.0	401202.5	0.283108903858	14782.7258409	896	602	712	1243.48593992	1571.40867552	14	True	1257.64489746	1557.13867188	745.31842041	443.700561523	76.3246612549	0.803491090425	280	559	43	112863	99.3652274968	721	0.634772503169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	2	2013-12-21 09:27:01.752	180	none	none	B2_120513	1570	367717	none	z700	Dp2AD000166	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot64870/VIS_SV_180_z700_367717.png	1939	99971.0	634443.5	0.157572738944	10016.9534464	890	1038	831	1278.49667404	1326.50012504	17	True	1299.96289062	1292.63916016	876.251831055	652.107421875	21.1755142212	0.667955825999	280	1038	0	99971	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	2	2013-12-19 11:49:18.299	90	none	none	B2_120513	1045	365242	none	z700	Dp1AA01027	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62888/VIS_SV_90_z700_365242.png	1940	148114.0	650217.5	0.227791469777	17187.3796716	983	1071	1046	1265.33596419	1484.62217616	11	True	1260.96228027	1449.34313965	821.703186035	699.210388184	5.69778585434	0.525282066988	280	948	123	142837	96.4372037755	5277	3.56279622453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	2	2013-12-25 10:00:42.603	180	none	none	B2_120513	1276	378060	none	z700	Dp2AA000113	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot69016/VIS_SV_180_z700_378060.png	1941	262270.0	1138669.0	0.230330324265	20497.7141732	1179	1352	1348	1233.85403973	1233.35136691	24	True	1244.4407959	1145.70776367	1136.78112793	854.797729492	175.074493408	0.659224999589	280	1352	0	262270	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	2	2013-12-19 06:48:36.315	0	none	none	B2_120513	1734	363608	none	z700	Dp2AA01082	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62658/VIS_SV_0_z700_363608.png	1942	96515.0	369621.0	0.261118821712	9443.42123747	741	807	759	1156.16893747	1469.55654561	14	True	1133.10241699	1402.4284668	680.804992676	594.196472168	35.1983299255	0.488104621617	280	807	0	96515	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	2	2013-12-23 11:11:27.252	270	none	none	B2_120513	1407	373454	none	z700	Dp1AA000007	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot66990/VIS_SV_270_z700_373454.png	1943	250113.0	1143659.0	0.218695432817	26150.3390683	1160	1424	1334	1187.92668114	1379.23288274	16	True	1175.51831055	1284.55090332	1082.35461426	868.04486084	0.0130725428462	0.597328423736	280	1245	179	244404	97.7174317209	5709	2.28256827914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	2	2013-12-27 06:51:06.837	90	none	none	B2_120513	1319	382559	none	z700	Dp1AE000091	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot71034/VIS_SV_90_z700_382559.png	1944	249556.0	1150853.5	0.216844281223	24099.2143179	982	1655	1651	1234.61023578	1265.75766161	17	True	1262.91516113	1141.16552734	1364.24291992	703.228271484	5.57699394226	0.856906755552	280	1563	92	247695	99.2542755935	1861	0.745724406546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	2	2013-12-18 11:48:07.877	0	none	none	B2_120513	1733	360716	none	z700	Dp1AA000018	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot61210/VIS_SV_0_z700_360716.png	1945	110935.0	491580.5	0.225670058108	14418.9838315	1083	636	1033	1402.43913102	1564.9447334	22	True	1450.50695801	1533.99645996	937.38067627	493.633666992	75.4712219238	0.850107243045	280	601	35	110298	99.425789877	637	0.574210123045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	2	2013-12-18 16:34:15.737	270	none	none	B2_120513	1348	362474	none	z700	Dp2AA01117	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot62116/VIS_SV_270_z700_362474.png	1946	63598.0	195544.0	0.325236263961	4216.59238541	518	592	592	1214.5219032	1511.02132143	16	True	1191.36425781	1490.56994629	494.612823486	382.355743408	162.812789917	0.634356672842	280	592	0	63598	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	2	2013-12-19 14:39:51.237	90	none	none	B2_120513	1596	365602	none	z700	Dp2AA000109	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot63460/VIS_SV_90_z700_365602.png	1947	42381.0	132638.0	0.319523816704	4791.95241988	449	480	429	1245.07154149	1552.12451334	15	True	1258.04431152	1535.47436523	436.030975342	295.458526611	30.4890880585	0.735422328559	280	480	0	42381	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	2	2013-12-19 15:55:44.283	270	none	none	B2_120513	1175	366290	none	z700	Dp1AA01020	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot63517/VIS_SV_270_z700_366290.png	1948	124295.0	553876.0	0.224409434603	17013.5738091	849	1038	980	1190.33272457	1460.22699224	13	True	1178.41503906	1394.0201416	879.153320312	590.077026367	22.2550487518	0.741287306513	280	966	72	123965	99.7345025946	330	0.265497405366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	2	2013-12-21 06:52:11.893	180	none	none	B2_120513	1699	367380	none	z700	Dp1AA000004	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot64843/VIS_SV_180_z700_367380.png	1949	133397.0	741171.5	0.179981286382	17435.9926659	1210	973	1162	1229.10535469	1470.65504472	11	True	1199.69274902	1379.26733398	1072.92529297	614.558837891	132.84967041	0.819703479773	280	952	21	133270	99.9047954602	127	0.0952045398322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	2	2013-12-24 14:26:47.275	0	none	none	B2_120513	1596	376208	none	z700	Dp2AA000109	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot68452/VIS_SV_0_z700_376208.png	1950	136491.0	578601.5	0.235898109493	12959.6285146	1274	685	1000	1211.95897165	1438.90214739	30	True	1215.19824219	1372.9519043	1006.59771729	609.774841309	102.683601379	0.795633651375	280	685	0	136491	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	2	2013-12-27 07:14:25.447	90	none	none	B2_120513	1911	382704	none	z700	Dp1AD000076	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot71046/VIS_SV_90_z700_382704.png	1951	213949.0	1338193.0	0.159879030902	32085.1863348	1238	1502	1484	1271.70284507	1307.05402222	14	True	1298.31530762	1182.55236816	1201.43151855	862.52130127	177.772399902	0.696134555967	280	1450	52	212916	99.5171746538	1033	0.482825346227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	2	2013-12-21 10:57:24.893	270	none	none	B2_120513	1154	368294	none	z700	Dp2AE000194	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot64918/VIS_SV_270_z700_368294.png	1952	83338.0	316319.0	0.263461884996	8298.85519779	650	726	713	1204.77600854	1455.63160863	17	True	1219.9765625	1433.55175781	632.709411621	461.446136475	150.642272949	0.684175252644	280	726	0	83338	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	2	2013-12-27 06:01:40.165	0	none	none	B2_120513	1310	382293	none	z700	Dp1AE000092	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot71012/VIS_SV_0_z700_382293.png	1953	271202.0	1637580.0	0.165611451044	35851.5969319	1408	1626	1533	1131.23689722	1229.94676662	15	True	1150.41882324	1172.6809082	1209.4185791	1061.18774414	169.695373535	0.47969320101	280	1472	154	267900	98.7824573565	3302	1.21754264349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	2	2013-12-27 09:55:29.275	180	none	none	B2_120513	1739	382933	none	z700	Dp2AA01099	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot71064/VIS_SV_180_z700_382933.png	1954	309903.0	1370921.0	0.22605460125	22567.6005919	1188	1658	1643	1313.95147514	1129.74252589	21	True	1306.9909668	1012.35162354	1329.48095703	904.241271973	3.67748785019	0.733076598318	280	1658	0	309903	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	2	2013-12-21 05:30:46.283	90	none	none	B2_120513	1057	366935	none	z700	Dp1AE000096	SV	none	VIS	none	/shares/jcarrington_share/nfahlgren/projects/lemnatec/burnin2/images3/snapshot64806/VIS_SV_90_z700_366935.png	1955	167794.0	859830.0	0.195147878069	19056.8981215	1027	1220	1186	1346.9564168	1505.70545431	12	True	1351.03869629	1457.34069824	1027.16516113	683.011962891	33.4175186157	0.746889184443	280	995	225	155503	92.6749466608	12291	7.32505333921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
